-5.31444	1563.3	158.194	
222.197	1378.89	-0.109344	
-143.621	1416.86	19.0779	
-202.035	1080.59	0.103447	
-215.62	855.499	79.3511	
168.246	1422.29	9.48384	
219.663	1080.59	-18.8907	
246.891	850.075	56.8403	
-84.0685	852.787	14.0678	
-86.7803	477.191	-22.2861	
-104.408	82.6116	-64.9759	
116.611	852.787	17.0521	
128.815	477.191	-10.0466	
128.815	82.6116	-76.0421	
-35.1452	1595.84	123.624	
29.9401	1598.56	138.871	
0	0	0	
89.1426	1566.01	48.7046	
